Word,Skewness,Kurtosis,Reg_Slope,Reg_Error,KMeans_Cluster
coal,0.17609566758623338,0.039059612380428863,0.39111639156279332,0.39432058541232101,0
collected,0.075876822028146509,0.010567645885962066,0.59374749028448781,0.55042820216600108,3
community,0.08757099243164651,0.0029901612087417286,0.88745784859394905,0.6970951792853225,3
contemporary,0.095212991674548733,0.0040819478263686487,0.92857080838330508,0.43353244672942115,3
contracts,0.12544590329409255,0.017421553686256818,0.49095551918292463,0.60821604391307882,2
council,0.15050047667755853,0.033811145006546084,0.29613640266122276,0.2963055093387339,0
creation,0.13341430885774594,0.019013571011350643,0.4031150134062822,0.62482703674306128,2
critical,0.15441402240225896,0.039999915934975254,0.41386575617622451,0.32579111543456135,0
current,0.082818909797795798,0.0036928522589780308,0.86549465912096779,0.63799781706988301,3
days,0.10057590710309093,0.010909711071255908,0.39838917243705707,0.610051772828335,2
democratic,0.16178604744808081,0.0329883422782484,0.49973240283899706,0.47768252977524189,2
diagnosis,0.094452087230427959,0.0088489562190222065,0.5209962508097371,0.81734697518976407,2
discourse,0.1473350621144337,0.017381270922576526,0.18917354047588922,0.28930019622811559,0
diseases,0.075314254452196638,0.0039253968884555134,0.14985889168501312,0.61616955329346579,2
divine,0.19707513952855141,0.036164596065742453,0.22469542988221633,0.31564799816854705,0
doctor,0.1995040738271025,0.049935999512886811,0.34663958229017688,0.3369427495431857,0
draft,0.13368722445287126,0.015118934779907563,0.65316315602952946,0.75817696503310472,3
elements,0.10962383139360314,0.0096282891526782866,0.14468991632936479,0.33351803191365992,0
emergency,0.19791019665765353,0.041852517010402095,0.62815897941930277,0.34967720323300966,3
england,0.098745068398762958,0.0071743622522695534,0.082880000944092327,0.33127945527856839,0
et,0.22548632864810333,0.082812284582782919,0.4089185277259994,0.2429927879742165,0
european,0.11029408401388263,0.0080147002295915277,0.85159037182675412,0.42489073520748277,3
evidence,0.1873559994224685,0.034308684899745881,0.25712277210940948,0.41556038060061784,0
examination,0.1586858087018129,0.024172108716028037,0.19746545777901814,0.33312164404755312,0
exhibition,0.27460111678666904,0.12165799500146933,0.45921160928542132,0.22398219394329605,0
eye,0.11845456854850914,0.016521737353186006,0.47094057585618032,0.59813961961700624,2
financial,0.066336423818674065,0.0034572297932719273,0.79734611167184122,0.48836180889840708,3
formation,0.2355914603858392,0.073129681723681658,0.40104678725364107,0.28142118946510425,0
full,0.17808934061463494,0.029328708060966754,0.29732040457888437,0.47210092445512375,0
gas,0.10135031112768451,0.012089973319490346,0.57232678582288221,0.69027423447815273,2
george,0.66896318440970681,0.56059581356498556,0.3865969159405338,0.0,4
ground,0.12572388445325741,0.025829629659390178,0.55452747752070919,0.40411050083311517,3
growth,0.11213675782401711,0.01021476558517991,0.78809872733198061,0.51842419593366851,3
hand,0.1223823332334331,0.010872890328126003,0.29812949767123614,0.62139737658025163,2
hebrew,0.15714665531139507,0.025743377390131654,0.33803528574711472,0.51135763851459803,2
heritage,0.1038720707357776,0.0053479306758265439,0.83779981672110959,0.36098167125272118,3
higher,0.075109646656031995,0.0051799861801388918,0.76796656842628896,0.71747302960654435,3
historic,0.092607944153583741,0.0089477533361153865,0.61184196616203745,0.83547189165844604,2
home,0.067313100079029645,0.0099519143935170862,0.4595403364216909,0.54214289896618229,2
honourable,0.20281817472723696,0.035676169474985475,0.23157807229148439,0.37576520436509542,0
hymns,0.12746754980547126,0.01236701104138266,0.11970250278996346,0.34705240606424442,0
iii,0.43327887157411965,0.2752276662555867,0.45943727180204258,0.12437829720059596,0
indian,0.040994882780275708,0.007048030335008078,0.63869634816361864,0.51836612071500465,3
intelligence,0.13257640721710892,0.013642357162082631,0.73268760697122104,0.57747287736218822,3
jews,0.18112924422385585,0.038440192597065444,0.42996438258763015,0.50400422723886629,2
joseph,0.16484518755599648,0.024776490661385171,0.1979672585147601,0.31451297730025857,0
king,0.26627850326854807,0.087920500233749588,0.31411036060898984,0.16823344501284165,0
labour,0.079523396371622812,0.0086578184833410801,0.62502000569850424,0.54133817011454466,3
lake,0.12181167929727355,0.014502156988560401,0.39456038960778189,0.69074667325009032,2
league,0.27479524095142194,0.078584669759176939,0.46833802300179189,0.37631675450420182,0
legal,0.037886677649166936,0.0057000956932006927,0.73136057247865582,0.50745092186920548,3
legislation,0.10166891101453533,0.0097920646382125571,0.5959506922486828,0.70789235510037918,2
legislative,0.13052004092408886,0.019784921390072888,0.39495669700467151,0.51125987536241879,2
legislature,0.15517258855331234,0.020377814301299885,0.16738234947524389,0.38967926347004767,0
libraries,0.06490559952017258,0.0037622729644416495,0.6997474517791531,0.64517258986806969,3
like,0.11789705933434678,0.013898993119805221,0.64516320136704275,0.56304473407859235,3
lower,0.1650299161892097,0.033374686005307991,0.37166579808169109,0.44767818619539934,0
majesty,0.36594409111359166,0.17923618701993926,0.35139212485473742,0.097313926037162019,0
major,0.1597996027519884,0.026831613662470454,0.42321754128060401,0.54604560133149271,2
many,0.15740735789476051,0.039826605238557709,0.42954597245959147,0.37132932086485682,0
maps,0.094038393812357762,0.016411582206626238,0.48690043056020754,0.53285760512664015,2
medical,0.099904144651514537,0.0073045228737242188,0.16913668886797167,0.53323719959461102,2
members,0.14789411909773642,0.020171526789478568,0.20080679530490103,0.22538346970445364,0
memories,0.11889489648122792,0.010986687974402463,0.58906712452422894,0.92829300723741415,2
ministry,0.13482299696801525,0.01350624975148121,0.18765291120139696,0.60672524027247254,2
model,0.10780603624249299,0.0092516163844205499,0.7482143799583626,0.5440883373103973,3
modern,0.041341729203891515,0.0060486805045060583,0.5547154193383006,0.64560623967530661,2
movement,0.069201528578228574,0.0077721940609274016,0.69607853513715134,0.49487514577261477,3
murder,0.16213740346887437,0.021665859352288187,0.25810454584654963,0.50832010054765975,0
nation,0.24693924291129832,0.089039330068844305,0.45479127231926275,0.25161184192005726,0
native,0.12579486219373506,0.023243851695257542,0.51419151192262025,0.46730031926154753,2
natural,0.14149462046104275,0.017600910358932791,0.24172642917218226,0.40844468757681396,0
nature,0.1261749362107849,0.010707209196991734,0.12203972219923584,0.36655177695337704,0
nigeria,0.15435310703861754,0.016446989503644014,0.78751268694184962,0.50343577005750151,3
notes,0.076740817483744964,0.0066892854017176978,0.30579850324410807,0.57762169758632942,2
observations,0.167250406313592,0.020311349216503342,0.15064883844112353,0.4347120721637821,0
ohio,0.089034534843607335,0.01109374408556988,0.23901147202857945,0.46742857985242092,0
pacific,0.13734921939601161,0.024246674464010517,0.51125989676273098,0.59990393045424195,2
papers,0.061960958562481863,0.0078197699271763937,0.41069737210834045,0.61284984923242392,2
people,0.14674836797765159,0.023739524201981863,0.32014131092927167,0.3791117803193424,0
perspectives,0.14205499049537834,0.010153803064801408,0.86477927454288628,0.75185552695248536,3
physical,0.075544384061758743,0.0096285432628398782,0.42387439478129241,0.63055939272100292,2
popular,0.13084470437348761,0.013326751086801088,0.24489623506731367,0.55110477954350157,2
poverty,0.15252212830154072,0.018862309337577536,0.69846651375614632,0.49179858137873683,3
prayer,0.13820603715003785,0.016886490312961595,0.17541134974090855,0.36458615863647337,0
price,0.30570159935206453,0.15116348379932015,0.44506572747069878,0.18860514223446379,0
principles,0.095986868483171908,0.0094764995155964468,0.14400877135154386,0.34888490016874124,0
professional,0.066029009993408966,0.0055493262415094256,0.69827002128971438,0.54558104420469855,3
programming,0.15360119215151,0.015064349398390664,0.793971109660493,0.61137539093038806,3
programs,0.12284548518064101,0.0088220836769754042,0.81954760194005638,0.57519693643806435,3
project,0.1079332061189664,0.0093032203869618246,0.72569126228811931,0.33366560937815248,3
publications,0.097487436553135839,0.011153155638273521,0.57898170686152683,0.74409524715167707,2
readings,0.13478112841472356,0.018223572867043267,0.62708912393957683,0.62764037370372872,3
red,0.12900017307793155,0.027782363530284404,0.54635003790768044,0.39468471800701233,0
reform,0.70697004145031428,0.61013595567663303,0.45540740144071556,0.053839701535281885,4
regional,0.10002477184838791,0.0059485520223890595,0.79507565325388752,0.36541440631963046,3
regulations,0.073600883298859637,0.0045334342437141316,0.281555782503777,0.88266007594587526,2
rights,0.095113939062082917,0.0077055033324517621,0.59203119587531539,0.82080823590602059,2
risk,0.19238685837090219,0.026558132075106985,0.75669520893751285,0.61492402024618587,3
saint,0.095268313577553332,0.0093109699292749405,0.36267584143768944,0.66826483597876341,2
sale,0.17633641771968428,0.033714647020266421,0.28906936617246959,0.43198884697998607,0
sciences,0.13975523022615688,0.032640164566014186,0.52107359223777272,0.36707478111458691,0
scottish,0.17103996436947105,0.031217449245789269,0.3216593910487503,0.44980638715356458,0
september,0.22663910663999839,0.048930563589279198,0.2619812274905679,0.39361662686617016,0
series,0.17097642950614189,0.031148052995463509,0.2988899708762347,0.33644420888282034,0
side,0.12446550961655788,0.020145645421909112,0.43588663541044897,0.55935948976364203,2
site,0.095745536616258772,0.0055287114518953262,0.77901007730361249,0.61136007159220418,3
soil,0.17707780728296499,0.040785684953486639,0.55784025281044092,0.38062837905269542,0
solar,0.18944019642312379,0.038622176885499106,0.5916761622867468,0.39777832194568169,3
spain,0.3400628768222938,0.14619560338366475,0.41783020522574349,0.20673486897888249,0
special,0.041787857666083186,0.0026280262126284499,0.53898394474403255,0.98369920111188347,2
stars,0.091405593935246027,0.012564486540361446,0.57155017597188473,0.57250745007852677,2
state,0.16158645584379003,0.022046681787215396,0.18481444649987885,0.30214875396736673,0
study,0.072991816915775401,0.0032071456816542879,0.71845425200700364,0.81974884670050296,3
style,0.08066255494048423,0.0051339227803505628,0.73692788028468692,0.77411575386691478,3
subjects,0.2046132000161083,0.041368235486733893,0.24934372624771428,0.20920207097381519,0
summer,0.13227864425405139,0.014768665942597679,0.33987857678572303,0.67157730030063623,2
supply,0.10026841049785878,0.015891406329565119,0.58824558106690095,0.55868511894889183,3
supreme,0.10144405757712345,0.011653718157836866,0.26382278878323923,0.55832747488342827,2
system,0.14751995421058398,0.016328668166761939,0.19060464297861093,0.51045223057334022,0
taxes,0.27916615699863262,0.11113137603430999,0.44482489065899533,0.25399755602026663,0
texas,0.24655730984573793,0.090278905528274889,0.48055207445393661,0.31347862477650784,0
therapy,0.10275032539992167,0.0076502954525051216,0.79722947365287888,0.34986643482341551,3
thought,0.047193326561477129,0.0025658763017291516,0.79674215466064646,0.63694784511591807,3
today,0.10191497372855168,0.0052286406108565759,0.84644097852330391,0.77963468690618309,3
toward,0.095743510346637403,0.0048885310234050025,0.85442932711080632,0.60709525568143274,3
translation,0.14179690823330909,0.022717063490081322,0.37759591929909997,0.48175659585371217,0
transport,0.13742210081866041,0.017079835850699551,0.71713213782419305,0.43737970471001558,3
travels,0.15468228032591214,0.018105815000974627,0.15210163923923298,0.36146603434136515,0
treaty,0.21109989665115275,0.049060371190743586,0.36623213736811888,0.4198557135279074,0
valley,0.071684593472869484,0.0095985172016758245,0.55768875384833871,0.63126101084864639,2
value,0.15348519461332891,0.033386332951640459,0.43083192939640597,0.42006457164096916,0
west,0.20488085547631257,0.059223698636504424,0.35669208049937667,0.25515378678898554,0
white,0.045713608279782575,0.0096632359873423477,0.51413752225409171,0.65820680450253033,2
words,0.13199448210382014,0.015596294430456686,0.35839666531152403,0.71099197359590283,2
working,0.17824367284240783,0.034547937207525144,0.46150079268690042,0.57676117353562284,2
workshop,0.16387495743097077,0.017711757645390454,0.78728848175649579,0.62922768546133268,3
writings,0.14130566269320524,0.019260493403739198,0.26453072246176185,0.38570173931142337,0
york,0.085875776107982485,0.0091237459497196961,0.11321249643424006,0.21809930490361085,0
zealand,0.10714021507795947,0.019526356705479475,0.62314408434357837,0.33739732106166431,3
1920,0.75920626710099215,0.60832592938606078,0.47484301215416735,0.074201141821316194,4
1939,0.84458580849424203,0.7622736090194091,0.48011451680710088,0.045112374192596387,4
1975,0.60459596691566875,0.37339346329129008,0.50349253070264044,0.14977760704799262,4
20,0.35251896499526797,0.18442163825236096,0.39252096614406895,0.13245793623215027,0
2000,0.68965603352558402,0.51811667839819298,0.50591744693285667,0.070917589823006111,4
8,0.19330108152877509,0.044489136805448082,0.33750906746932652,0.34175556113459921,0
accounts,0.14942479584341908,0.021744478825108084,0.37020566487228596,0.64627156393281016,2
action,0.055546314361772792,0.0044044128467063915,0.62154364912749127,0.67653560989401362,3
administration,0.093329774255157955,0.0066910144634892638,0.57860446593321113,0.82675056679596559,2
administrative,0.15923657166231439,0.024387448647770007,0.66150298857304379,0.45636853268736244,3
algebra,0.13724302946253741,0.018511468176216336,0.33718954465248657,0.60711396537823226,2
amendments,0.18707839394704379,0.044566568106202895,0.44427016445487311,0.47659834367734033,0
ancient,0.10239530192463089,0.010718700289226273,0.21228975927700369,0.35303589793434909,0
anniversary,0.11472592605087885,0.012086216741760126,0.14216664964086531,0.2530495531040029,0
annotated,0.09237908652554655,0.0056091736573178636,0.72801231119135024,0.68836035924280192,3
answer,0.20042903969538703,0.038692513504858077,0.25382398524036165,0.26499395144627491,0
application,0.25205296223092122,0.088682635902039952,0.39371030667620321,0.23484319953657673,0
appointed,0.17638238532576822,0.027734317832454447,0.18320160202776095,0.29126322166459645,0
approaches,0.12739750186737286,0.0075953483350265629,0.87269531932525435,0.70990189277865146,3
assembly,0.21219318017207159,0.033767639417786738,0.21731655041819051,0.55098916877997883,0
australia,0.0795245927655268,0.0063131975201969337,0.73891963478107059,0.57413445510281114,3
australian,0.10734442277765435,0.0091766387132676229,0.76712078819344354,0.42161501202791812,3
big,0.10219996482373837,0.0082936706145928657,0.78145767458708615,0.42652761039803483,3
cambridge,0.16567793919662632,0.027471850007599916,0.2892178352704568,0.46685683313900345,0
canada,0.030063310676874365,0.0077428285336584059,0.5204431958801925,0.69499460893920106,2
capital,0.059599596563614202,0.0042325420293665957,0.68800461033746541,0.84191793556148342,3
childhood,0.081067685863651373,0.0095145842389099174,0.60141419651080186,0.6677678456184104,2
class,0.16977438559523333,0.026187359040646091,0.346554650334157,0.56144351716801399,2
classification,0.084773221554519398,0.0062492558069303355,0.60447741978018166,0.88909126106165925,2
club,0.11101134255889486,0.011253166159774083,0.37738919987660074,0.64266854018764064,2
collection,0.15285306848165586,0.025661707919692408,0.25852409296280238,0.2153460564270763,0
commons,0.20547100563719478,0.038060061760817374,0.24260266110607201,0.36217506324499388,0
complex,0.12407992894839169,0.0082242419306812874,0.8271765279117117,0.53301269406779128,3
constitutional,0.14087017667747623,0.039958648176247002,0.46417177885270755,0.33674722745663938,0
consumer,0.11887016848316224,0.0085869370155657789,0.81538076412751481,0.57717358323800805,3
containing,0.13680237253054389,0.014114977653694875,0.12870238666241365,0.36453366314876368,0
corporation,0.13145768507397471,0.018851315578381343,0.38797723833639963,0.65531040047608013,2
cross,0.18168259664994252,0.066262438632328863,0.52111512744879152,0.24684520330200191,0
dark,0.13399141095676745,0.020667858769806126,0.66275732271913179,0.434619224115321,3
defence,0.15200140851834168,0.016250353650714634,0.15320967078907399,0.59637643708007448,2
defense,0.53993108553577407,0.35831270086947326,0.51079521583965126,0.097427431836299747,4
design,0.081028692231936802,0.0023600266304914042,0.89736023093277961,0.614643123258371,3
dictionary,0.097969068376490762,0.010899508051290261,0.28411180787561591,0.52227811742237629,2
digital,0.27480903295441678,0.064013233887233595,0.65256994199955731,0.47479651685585339,3
discovery,0.18274622655853665,0.036907439991571631,0.31047001941629471,0.34672134263388954,0
district,0.13610341884380373,0.022270598380716804,0.31986371177739842,0.4496536161204373,0
documents,0.29854230542120541,0.12346880480386332,0.34312552267435675,0.11454414959858181,0
domestic,0.16403342560852244,0.023556872370911964,0.23252705530897153,0.40130687605574783,0
dr,0.12034266830243281,0.011364395144385005,0.15663375218835257,0.29076948795772534,0
dutch,0.12873976635772794,0.021428585602827451,0.4164795187691222,0.49493738700604795,2
duty,0.14058999238032502,0.013697298813166996,0.12837003685392429,0.43700845233966595,0
education,0.073340382111327346,0.0066530372715443396,0.68773611364966625,0.58167834838840837,3
elizabeth,0.15726611232406029,0.028221845024581031,0.28455273257499641,0.33943749774141474,0
english,0.054293336422817091,0.0056476758499794432,0.1472590372139769,0.2726789426490811,0
essays,0.077857681620641994,0.0066388036375969114,0.23079675710306602,0.53746880425741139,2
executive,0.12058438335892734,0.013445252883724586,0.5206256777307563,0.67607731049600439,2
farm,0.13808827455206629,0.016606578686786291,0.56897717928092972,0.65274174406501428,2
fifty,0.085581076255256197,0.0064247421677946269,0.45142951077015819,0.82858950663450781,2
fire,0.13932963428609879,0.025385622114495431,0.40086793965221773,0.45299696976843112,0
first,0.073471609422718617,0.0052587172393227669,0.12099270556013708,0.10568369574746844,0
fiscal,0.15436046371007964,0.019581982582731732,0.74161217166032289,0.40757090906991217,3
flora,0.11911574489171906,0.01740716661253771,0.47723084282313571,0.68965043919992863,2
flowers,0.12975057040694568,0.016049431126430858,0.33968286028199063,0.68358909291303138,2
food,0.10306818021355857,0.017746637148316386,0.67535036481808142,0.34459119340006222,3
foundations,0.077908706734681754,0.0050214201925216769,0.76824802373639089,0.37791229813295335,3
four,0.18230205163251964,0.047445350518003498,0.31633517347642753,0.26838122542612308,0
friend,0.18829142092386858,0.02968750732833067,0.21114735789306543,0.39972052045117512,0
fundamentals,0.09901536346744344,0.0055993696926727203,0.79058619119609075,0.62802637421607843,3
general,0.20041911193215273,0.053679301308024771,0.27386360578435559,0.06014102076827036,0
german,0.22697930562148871,0.07088850332253574,0.51062602354476538,0.32487315245256504,0
governor,0.15779354725117586,0.025904715085437475,0.2394823978411211,0.29519544771061895,0
grace,0.22271784792317298,0.04799009084133915,0.30666780953375067,0.35677388426337925,0
greek,0.11875903667895865,0.012617469164136261,0.30532535286109935,0.65173697227978167,2
h,0.11570966421998871,0.013708364667700845,0.27323255519002126,0.46953835682167183,0
henry,0.11271616653912067,0.014000226459536131,0.22509591955529432,0.26399417257343133,0
house,0.1862951672417274,0.028595184418112863,0.21181403025617937,0.27609299654595698,0
identity,0.22549314749345326,0.041188463343214896,0.67883482733362766,0.62376170735745484,3
impact,0.12616916676754161,0.0075104338739342465,0.89124271639164554,0.68132703940455275,3
industry,0.087305999236885395,0.0042141515014124907,0.69752130757778252,0.74918954800517945,3
islamic,0.16111888877876282,0.017374983974827014,0.80063966459861691,0.5442214232790612,3
italian,0.11726407038565181,0.019863574186926369,0.46074540510065876,0.60119802841966541,2
jerusalem,0.20075041930892695,0.051343644733795879,0.3870734565504953,0.33459152114754503,0
journey,0.16088954065476949,0.030720186807409386,0.36352994661006954,0.38917645686513225,0
labor,0.13402623003414474,0.017398657338597204,0.62024421077827929,0.55934741743763305,3
lands,0.18907445436252573,0.0348880653604033,0.27150147288695725,0.42309559440713984,0
last,0.21833960815165512,0.048715005865052036,0.28518251765168368,0.26033640124186541,0
late,0.13888924564881697,0.014048034721365281,0.11121467543341436,0.36241468604819477,0
learning,0.098226531996185307,0.0062186095797245166,0.75360300149647397,0.75185913169643415,3
letter,0.14725601062910379,0.014205759728884463,0.10920179298477355,0.43345556472123153,0
list,0.087384617684622676,0.0056615906342616477,0.37019513248112396,0.89508989690331731,2
little,0.12688232040274466,0.018894620041539027,0.2882297539475478,0.38720526671607158,0
make,0.15051920574601088,0.029273410922743652,0.43263095655042377,0.46878465579253881,0
manual,0.065022180748203734,0.0047054924873904322,0.34212191249387086,0.69593571045175151,2
maryland,0.17929218706166189,0.029979155866571804,0.24828249409548875,0.39251554877011047,0
memoirs,0.15460317085504344,0.018111189215385917,0.14385228519965068,0.38083433157741226,0
molecular,0.15363790617568071,0.015239735426585891,0.79059092102520434,0.59924408482555591,3
money,0.24230147554005593,0.072750404393694901,0.40594353960987845,0.2864643094845728,0
musical,0.12704523140551263,0.018055060511309066,0.3525490731289429,0.590580072030776,2
names,0.12026970082889285,0.016518722460821943,0.36619395382474157,0.72059551628246388,2
navy,0.2009675799769223,0.038712287214646875,0.31752202765268339,0.38567782147196661,0
new,0.11128460472901652,0.012350408257990936,0.10507130324499384,0.16900376620573132,0
night,0.18045874805718329,0.05336240837771989,0.43958795558803376,0.32614270910339949,0
nutrition,0.122643470995019,0.014353258911724646,0.71247615301517542,0.37361321741455134,3
october,0.19530720209680441,0.035001850469015584,0.24859942326569814,0.29482927186615482,0
organizations,0.089134882230723606,0.0032454511884543562,0.92095486240406166,0.54938084791123876,3
origin,0.1023923127532832,0.0094678732013083623,0.17475882939294418,0.40739443414269544,0
p,0.17612600340370413,0.027408042847267798,0.2431401875322543,0.43322039839933152,0
parts,0.17931292635836552,0.026519649274091509,0.18754248208581001,0.38453703830889857,0
performance,0.15135695598340568,0.016185500462328344,0.79165030842988016,0.46546561805592951,3
pocket,0.21281566596002471,0.041510336505232323,0.24533426309526746,0.36879275677235424,0
point,0.17815133644777731,0.049867323063813265,0.49249387438930692,0.37320541266530466,0
police,0.11103974339243135,0.01878135841263727,0.49020913844327968,0.52499435774220149,2
powers,0.1413583673544056,0.017959480958572246,0.24606931850820027,0.55788859056548901,2
practices,0.11077981497531209,0.0099112364246886926,0.75122772987457098,0.52356569194369695,3
president,0.21552001462016537,0.041322347316412385,0.264778409060134,0.28957089181305662,0
proposed,0.15315259009389884,0.029836960710247828,0.3210563602692566,0.47364990338773444,0
question,0.2229796709276364,0.079158783405253869,0.32725773446257478,0.14511080565894188,0
real,0.11982808599756191,0.030057409922456424,0.44476921334017128,0.36734714522137751,0
reflections,0.20211398649947265,0.035802425957484708,0.30140319389630099,0.44074302913405972,0
relating,0.031375165924771894,0.0038258203058188132,0.29677544830186836,0.74925414125811607,2
resource,0.13959656799219883,0.010874321461560225,0.83313687759146038,0.62852813479021163,3
role,0.11122634658800006,0.0051218071355356946,0.85779404961369088,0.55123586430620253,3
san,0.10877669212706423,0.016765661609719044,0.55546327595581391,0.57695586241164587,2
secretary,0.24214085415591963,0.048601057094254496,0.24836749560390492,0.42277970651251723,0
sector,0.16415713367847884,0.01649260632273138,0.78840004672668307,0.64145242777320655,3
senate,0.30561656918986357,0.12222364659313584,0.32964201976289081,0.10949409654198687,0
services,0.082853712135905311,0.008059313364057144,0.63317151423761386,0.68879611397676155,3
society,0.17138885153942007,0.024947066019020324,0.2101241095543564,0.33782731600460375,0
sources,0.077747056002503409,0.0059620622205375142,0.67033950608512183,0.72102092469638435,3
soviet,0.12432815027372084,0.0080787800649868048,0.74100067997914632,0.69764472462382543,3
strategic,0.17018763964247266,0.01822280880819083,0.81237762366984523,0.70837741153431422,3
testing,0.093070127767384797,0.0069873927141218296,0.74675710642074744,0.40629137042574043,3
thousand,0.25049496136901761,0.050573536522591736,0.25898430758298602,0.52786202389219017,0
treatment,0.092146005949835422,0.0065082209634715824,0.29863160982970072,0.76928125519773916,2
tree,0.082175577374627537,0.0098121886698033962,0.54066467187898015,0.70966847048770687,2
trends,0.10136495278320087,0.0041980420723631284,0.86498113213892946,0.77231749749957113,3
true,0.10397932418761739,0.0069605488478769392,0.075135479004577704,0.51060861912671751,0
trust,0.13673566689885555,0.020997462066208599,0.54230957443701744,0.54607543359923338,2
twentieth,0.086419201860668801,0.0052854212643097965,0.79112578148807655,0.6974381461257565,3
university,0.038924758948733783,0.0083873261087761691,0.37406058185886348,0.63225427231111586,2
us,0.11159057004113632,0.011537776846989435,0.71777666142845165,0.48278053335564919,3
vietnam,0.32472034569469621,0.11907214313609236,0.57921004250557673,0.23459280998295226,0
wales,0.17867938121483493,0.037470933469054196,0.31523586023784622,0.3842706586702066,0
war,0.29118505661500627,0.083152591193409439,0.47798844744139274,0.41598451863426816,0
well,0.15341506226929216,0.024657675003664101,0.31588821278137513,0.50473404391164089,0
without,0.14894588479430279,0.033175955099632268,0.41869830300188016,0.36571082377690378,0
writers,0.2457061413758585,0.074514173508500481,0.38607101295815233,0.30571609771484998,0
x,0.117193348958903,0.015554683085544529,0.67149412466000924,0.35914138207171714,3
young,0.13441577315856437,0.014266277982317039,0.1646461164349878,0.31526122539187329,0
1930,0.77518687650123597,0.63540899929845052,0.47618367001371187,0.068569085169079724,4
30,0.2721296405607011,0.13051870484919564,0.41420370384397531,0.18128520092010902,0
7,0.18284762619586606,0.033194615028142166,0.31470089660727846,0.47625953734182996,0
accounting,0.11024396830242507,0.0091767710736944067,0.71805920773483223,0.66341727976377929,3
activities,0.1243426583747084,0.010781608160314263,0.70912201884378234,0.65749699209685619,3
age,0.032377469481775147,0.0059335270579369175,0.63792009142451755,0.47825780691882608,3
animals,0.11235879150174939,0.014305237759668294,0.35696510627687472,0.6068774173313517,2
area,0.17944562207183801,0.026095014940068193,0.66308959143460311,0.55883705084126845,3
army,0.24333075486918412,0.064126619875562466,0.39836673767863512,0.41514576439942075,0
around,0.092970261264306339,0.010100990567987893,0.65154998846275725,0.55831954067148803,3
articles,0.1697035736418594,0.026936757484468766,0.21743011491255698,0.37268902252496078,0
banks,0.29949694248124059,0.11573277221994499,0.36403853748065113,0.17431899384551844,0
birth,0.12432052119831266,0.018263324809389914,0.46785386213959201,0.59548887115566829,2
bishop,0.20532692313834899,0.047684870807378217,0.29876941526959544,0.27931017806213715,0
black,0.12552782903582596,0.018688160957667968,0.61959368220043709,0.48270802852984845,3
boston,0.10177562383496173,0.0092799469511312977,0.12633723565509686,0.19111236243159108,0
budget,0.13429651403403717,0.016226056117189958,0.68451609364338295,0.61533344982940741,3
buildings,0.10432075928762342,0.014996724442428121,0.48031731410749379,0.57400382828926444,2
called,0.18460910832840557,0.028317574834102854,0.20784658347379734,0.34205941816151597,0
census,0.20476109802254769,0.059331286702804603,0.58066628823853128,0.25899269234014177,0
center,0.12028424718447649,0.01069353646601881,0.74329093138091851,0.39993419109267342,3
changing,0.10185170289962167,0.0040891937087114303,0.94159945900406039,0.6319641848972779,3
china,0.045882607430197092,0.0026924210138887213,0.81556633413988711,0.53452109275769188,3
christ,0.11088911571954083,0.010713381526938712,0.10563981986193581,0.26046793813747438,0
christianity,0.14474288279914319,0.026269214964781139,0.27837519411807082,0.23598036535557643,0
churches,0.1225988397062327,0.014240171686488409,0.23298229357571792,0.52958307825356243,2
code,0.066561842787361297,0.003865912680446444,0.53395571433245725,0.91873993677600041,2
college,0.070291343383751384,0.0066328856632503173,0.16698206003712118,0.45203675800742604,0
colonial,0.26062154629487022,0.088713831548229802,0.4528027076507708,0.34910204545534546,0
communications,0.1596629674954515,0.031018796462992125,0.50739365756274779,0.57054831636625647,2
communities,0.1014461170289588,0.0055565886096410394,0.83961253034351435,0.42580206685916017,3
competition,0.19024735552630129,0.060652450582289616,0.62229094335976198,0.12277201859218996,0
conservation,0.10336306970620633,0.0066930504321022957,0.79286513128330138,0.45778479348695639,3
context,0.16991701223218916,0.018480467936139978,0.77766352660472071,0.59868822477463812,3
cost,0.11872437745746248,0.015191170909825202,0.63251683426360794,0.49806982902982011,3
criticism,0.15161748625274635,0.026859514954474369,0.49689922932664815,0.5811408614017215,2
december,0.25063042708701555,0.077340935412550299,0.31218319946011541,0.14584279461510721,0
decisions,0.097812022077824454,0.0095416292997380324,0.43530124579310658,0.80406773227348194,2
developing,0.14928037357779483,0.01421610425049521,0.74278244152160067,0.56600187073984198,3
division,0.18993278235462524,0.047837242639267634,0.46617754493661584,0.44198565439775506,0
drama,0.076267987212089827,0.0075749626508381449,0.55179103686779563,0.7560621524600899,2
drawings,0.10007415893549491,0.008630534880886628,0.63855589141773028,0.77741619055508715,2
east,0.24085238055214184,0.10255775495115804,0.50348105782745023,0.20631869785711501,0
economic,0.088957944159302027,0.003645378676198548,0.86043296606193231,0.53361061732722082,3
effective,0.09469228659766811,0.0060598409093041584,0.79673562550231924,0.60761033108981166,3
electric,0.11477153796144918,0.0095815700048817037,0.55419379640255262,0.91550709517675666,2
equity,0.15178937225469266,0.022920492141335968,0.3228816563892048,0.53702864813526352,2
essentials,0.13574464175716328,0.01569709221726719,0.57863275876399378,0.79961053240107727,2
facts,0.14496189286863237,0.018906149041675931,0.19773455190308786,0.40477889047150234,0
